record_id,Years,date,domain,url,country,page_views
10063,2013,Nov,domain_2,url_98,c_06,1.0
10064,2013,Nov,domain_2,url_98,c_17,37.0
10065,2013,Nov,domain_2,url_98,c_21,2.0
10066,2013,Nov,domain_2,url_98,c_22,1.0
10067,2013,Nov,domain_2,url_98,c_23,2.0
10068,2013,Nov,domain_2,url_98,c_24,1.0
10069,2013,Nov,domain_2,url_98,c_32,1.0
10070,2013,Dec,domain_1,url_10,c_07,2.0
10071,2013,Dec,domain_1,url_10,c_11,1.0
10072,2013,Dec,domain_1,url_10,c_14,2.0
10073,2013,Dec,domain_1,url_10,c_21,12.0
10074,2013,Dec,domain_1,url_10,c_24,1.0
10075,2013,Dec,domain_1,url_10,c_27,2.0
10076,2013,Dec,domain_1,url_10,c_34,1.0
10077,2013,Dec,domain_1,url_2,c_07,4.0
10078,2013,Dec,domain_1,url_2,c_14,7.0
10079,2013,Dec,domain_1,url_2,c_21,19.0
10080,2013,Dec,domain_1,url_2,c_24,2.0
10081,2013,Dec,domain_1,url_2,c_34,4.0
10082,2013,Dec,domain_1,url_3,c_14,4.0
10083,2013,Dec,domain_1,url_3,c_21,13.0
10084,2013,Dec,domain_1,url_4,c_11,1.0
10085,2013,Dec,domain_1,url_4,c_14,2.0
10086,2013,Dec,domain_1,url_4,c_15,1.0
10087,2013,Dec,domain_1,url_4,c_21,39.0
10088,2013,Dec,domain_1,url_4,c_34,4.0
10089,2013,Dec,domain_1,url_4,c_35,1.0
10090,2013,Dec,domain_1,url_4,c_36,2.0
10091,2013,Dec,domain_1,url_4,c_37,1.0
10092,2013,Dec,domain_1,url_5,c_11,1.0
10093,2013,Dec,domain_1,url_5,c_14,1.0
10094,2013,Dec,domain_1,url_5,c_21,1.0
10095,2013,Dec,domain_1,url_5,c_27,1.0
10096,2013,Dec,domain_1,url_6,c_11,1.0
10097,2013,Dec,domain_1,url_6,c_15,1.0
10098,2013,Dec,domain_1,url_6,c_21,10.0
10099,2013,Dec,domain_1,url_6,c_36,2.0
10100,2013,Dec,domain_1,url_7,c_11,2.0
10101,2013,Dec,domain_1,url_7,c_14,2.0
10102,2013,Dec,domain_1,url_7,c_21,7.0
10103,2013,Dec,domain_1,url_8,c_11,1.0
10104,2013,Dec,domain_1,url_8,c_14,3.0
10105,2013,Dec,domain_1,url_8,c_21,5.0
10106,2013,Dec,domain_1,url_8,c_34,2.0
10107,2013,Dec,domain_1,url_8,c_35,1.0
10108,2013,Dec,domain_1,url_9,c_14,2.0
10109,2013,Dec,domain_1,url_9,c_21,5.0
10110,2013,Dec,domain_2,url_101,c_05,14.0
10111,2013,Dec,domain_2,url_101,c_06,4.0
10112,2013,Dec,domain_2,url_102,c_05,44.0
10113,2013,Dec,domain_2,url_102,c_06,26.0
10114,2013,Dec,domain_2,url_102,c_27,3.0
10115,2013,Dec,domain_2,url_105,c_02,1.0
10116,2013,Dec,domain_2,url_105,c_08,8.0
10117,2013,Dec,domain_2,url_105,c_24,2.0
10118,2013,Dec,domain_2,url_105,c_28,1.0
10119,2013,Dec,domain_2,url_105,c_31,2.0
10120,2013,Dec,domain_2,url_107,c_03,2.0
10121,2013,Dec,domain_2,url_107,c_16,5.0
10122,2013,Dec,domain_2,url_107,c_26,7.0
10123,2013,Dec,domain_2,url_108,c_17,13.0
10124,2013,Dec,domain_2,url_109,c_03,16.0
10125,2013,Dec,domain_2,url_109,c_16,3.0
10126,2013,Dec,domain_2,url_109,c_26,1.0
10127,2013,Dec,domain_2,url_111,c_02,4.0
10128,2013,Dec,domain_2,url_111,c_05,1.0
10129,2013,Dec,domain_2,url_111,c_08,19.0
10130,2013,Dec,domain_2,url_111,c_11,1.0
10131,2013,Dec,domain_2,url_111,c_28,4.0
10132,2013,Dec,domain_2,url_112,c_11,12.0
10133,2013,Dec,domain_2,url_112,c_22,1.0
10134,2013,Dec,domain_2,url_112,c_27,1.0
10135,2013,Dec,domain_2,url_113,c_09,1.0
10136,2013,Dec,domain_2,url_113,c_11,11.0
10137,2013,Dec,domain_2,url_113,c_18,1.0
10138,2013,Dec,domain_2,url_113,c_22,3.0
10139,2013,Dec,domain_2,url_113,c_32,5.0
10140,2013,Dec,domain_2,url_114,c_01,5.0
10141,2013,Dec,domain_2,url_116,c_02,2.0
10142,2013,Dec,domain_2,url_116,c_08,3.0
10143,2013,Dec,domain_2,url_116,c_19,1.0
10144,2013,Dec,domain_2,url_116,c_20,1.0
10145,2013,Dec,domain_2,url_116,c_30,1.0
10146,2013,Dec,domain_2,url_116,c_31,2.0
10147,2013,Dec,domain_2,url_117,c_11,21.0
10148,2013,Dec,domain_2,url_117,c_22,2.0
10149,2013,Dec,domain_2,url_117,c_27,1.0
10150,2013,Dec,domain_2,url_117,c_32,2.0
10151,2013,Dec,domain_2,url_118,c_01,16.0
10152,2013,Dec,domain_2,url_118,c_02,1.0
10153,2013,Dec,domain_2,url_119,c_05,14.0
10154,2013,Dec,domain_2,url_119,c_06,1.0
10155,2013,Dec,domain_2,url_12,c_01,2.0
10156,2013,Dec,domain_2,url_12,c_02,8.0
10157,2013,Dec,domain_2,url_12,c_08,3.0
10158,2013,Dec,domain_2,url_12,c_13,2.0
10159,2013,Dec,domain_2,url_12,c_20,21.0
10160,2013,Dec,domain_2,url_12,c_32,2.0
10161,2013,Dec,domain_2,url_120,c_03,12.0
10162,2013,Dec,domain_2,url_120,c_11,2.0
10163,2013,Dec,domain_2,url_120,c_26,4.0
10164,2013,Dec,domain_2,url_121,c_02,4.0
10165,2013,Dec,domain_2,url_121,c_05,1.0
10166,2013,Dec,domain_2,url_121,c_08,9.0
10167,2013,Dec,domain_2,url_121,c_18,1.0
10168,2013,Dec,domain_2,url_121,c_23,1.0
10169,2013,Dec,domain_2,url_121,c_28,1.0
10170,2013,Dec,domain_2,url_121,c_30,1.0
10171,2013,Dec,domain_2,url_121,c_31,1.0
10172,2013,Dec,domain_2,url_122,c_03,17.0
10173,2013,Dec,domain_2,url_122,c_11,1.0
10174,2013,Dec,domain_2,url_122,c_16,3.0
10175,2013,Dec,domain_2,url_123,c_11,9.0
10176,2013,Dec,domain_2,url_125,c_05,6.0
10177,2013,Dec,domain_2,url_125,c_06,1.0
10178,2013,Dec,domain_2,url_125,c_24,1.0
10179,2013,Dec,domain_2,url_125,c_27,1.0
10180,2013,Dec,domain_2,url_125,c_30,1.0
10181,2013,Dec,domain_2,url_126,c_01,2.0
10182,2013,Dec,domain_2,url_126,c_02,6.0
10183,2013,Dec,domain_2,url_126,c_08,1.0
10184,2013,Dec,domain_2,url_126,c_15,2.0
10185,2013,Dec,domain_2,url_126,c_20,14.0
10186,2013,Dec,domain_2,url_127,c_17,22.0
10187,2013,Dec,domain_2,url_127,c_24,1.0
10188,2013,Dec,domain_2,url_127,c_30,2.0
10189,2013,Dec,domain_2,url_128,c_02,1.0
10190,2013,Dec,domain_2,url_128,c_08,2.0
10191,2013,Dec,domain_2,url_128,c_28,2.0
10192,2013,Dec,domain_2,url_129,c_02,6.0
10193,2013,Dec,domain_2,url_129,c_08,2.0
10194,2013,Dec,domain_2,url_129,c_19,1.0
10195,2013,Dec,domain_2,url_129,c_31,1.0
10196,2013,Dec,domain_2,url_131,c_03,10.0
10197,2013,Dec,domain_2,url_131,c_16,1.0
10198,2013,Dec,domain_2,url_131,c_26,2.0
10199,2013,Dec,domain_2,url_132,c_17,41.0
10200,2013,Dec,domain_2,url_132,c_23,2.0
10201,2013,Dec,domain_2,url_133,c_11,6.0
10202,2013,Dec,domain_2,url_133,c_22,1.0
10203,2013,Dec,domain_2,url_134,c_01,1.0
10204,2013,Dec,domain_2,url_136,c_07,1.0
10205,2013,Dec,domain_2,url_136,c_11,6.0
10206,2013,Dec,domain_2,url_136,c_14,10.0
10207,2013,Dec,domain_2,url_136,c_15,19.0
10208,2013,Dec,domain_2,url_136,c_20,1.0
10209,2013,Dec,domain_2,url_136,c_21,9.0
10210,2013,Dec,domain_2,url_136,c_24,1.0
10211,2013,Dec,domain_2,url_136,c_28,1.0
10212,2013,Dec,domain_2,url_136,c_29,4.0
10213,2013,Dec,domain_2,url_136,c_30,2.0
10214,2013,Dec,domain_2,url_136,c_31,1.0
10215,2013,Dec,domain_2,url_136,c_32,1.0
10216,2013,Dec,domain_2,url_139,c_01,16.0
10217,2013,Dec,domain_2,url_139,c_02,1.0
10218,2013,Dec,domain_2,url_139,c_20,1.0
10219,2013,Dec,domain_2,url_140,c_02,1.0
10220,2013,Dec,domain_2,url_140,c_08,12.0
10221,2013,Dec,domain_2,url_140,c_24,1.0
10222,2013,Dec,domain_2,url_140,c_28,2.0
10223,2013,Dec,domain_2,url_140,c_30,1.0
10224,2013,Dec,domain_2,url_141,c_01,7.0
10225,2013,Dec,domain_2,url_142,c_03,1.0
10226,2013,Dec,domain_2,url_142,c_05,1.0
10227,2013,Dec,domain_2,url_142,c_07,2.0
10228,2013,Dec,domain_2,url_142,c_10,1.0
10229,2013,Dec,domain_2,url_142,c_11,2.0
10230,2013,Dec,domain_2,url_142,c_14,6.0
10231,2013,Dec,domain_2,url_142,c_15,1.0
10232,2013,Dec,domain_2,url_142,c_24,1.0
10233,2013,Dec,domain_2,url_142,c_25,2.0
10234,2013,Dec,domain_2,url_142,c_29,1.0
10235,2013,Dec,domain_2,url_142,c_35,1.0
10236,2013,Dec,domain_2,url_17,c_11,4.0
10237,2013,Dec,domain_2,url_17,c_14,9.0
10238,2013,Dec,domain_2,url_17,c_15,2.0
10239,2013,Dec,domain_2,url_17,c_23,1.0
10240,2013,Dec,domain_2,url_17,c_24,1.0
10241,2013,Dec,domain_2,url_17,c_27,1.0
10242,2013,Dec,domain_2,url_18,c_01,7.0
10243,2013,Dec,domain_2,url_18,c_02,23.0
10244,2013,Dec,domain_2,url_18,c_08,2.0
10245,2013,Dec,domain_2,url_18,c_11,1.0
10246,2013,Dec,domain_2,url_18,c_13,1.0
10247,2013,Dec,domain_2,url_18,c_20,37.0
10248,2013,Dec,domain_2,url_18,c_25,1.0
10249,2013,Dec,domain_2,url_18,c_32,2.0
10250,2013,Dec,domain_2,url_19,c_02,3.0
10251,2013,Dec,domain_2,url_19,c_08,3.0
10252,2013,Dec,domain_2,url_19,c_11,3.0
10253,2013,Dec,domain_2,url_19,c_22,1.0
10254,2013,Dec,domain_2,url_21,c_14,15.0
10255,2013,Dec,domain_2,url_21,c_15,4.0
10256,2013,Dec,domain_2,url_21,c_27,1.0
10257,2013,Dec,domain_2,url_21,c_29,1.0
10258,2013,Dec,domain_2,url_22,c_11,4.0
10259,2013,Dec,domain_2,url_22,c_22,1.0
10260,2013,Dec,domain_2,url_22,c_25,1.0
10261,2013,Dec,domain_2,url_22,c_32,1.0
10262,2013,Dec,domain_2,url_23,c_03,25.0
10263,2013,Dec,domain_2,url_23,c_16,2.0
10264,2013,Dec,domain_2,url_23,c_26,5.0
10265,2013,Dec,domain_2,url_25,c_05,15.0
10266,2013,Dec,domain_2,url_25,c_06,4.0
10267,2013,Dec,domain_2,url_27,c_04,7.0
10268,2013,Dec,domain_2,url_27,c_06,1.0
10269,2013,Dec,domain_2,url_27,c_17,12.0
10270,2013,Dec,domain_2,url_27,c_23,1.0
10271,2013,Dec,domain_2,url_27,c_24,1.0
10272,2013,Dec,domain_2,url_27,c_27,1.0
10273,2013,Dec,domain_2,url_28,c_01,17.0
10274,2013,Dec,domain_2,url_28,c_02,5.0
10275,2013,Dec,domain_2,url_28,c_30,1.0
10276,2013,Dec,domain_2,url_29,c_11,4.0
10277,2013,Dec,domain_2,url_29,c_32,1.0
10278,2013,Dec,domain_2,url_31,c_04,4.0
10279,2013,Dec,domain_2,url_31,c_17,20.0
10280,2013,Dec,domain_2,url_31,c_18,1.0
10281,2013,Dec,domain_2,url_31,c_23,1.0
10282,2013,Dec,domain_2,url_32,c_05,7.0
10283,2013,Dec,domain_2,url_33,c_17,26.0
10284,2013,Dec,domain_2,url_35,c_12,7.0
10285,2013,Dec,domain_2,url_35,c_13,2.0
10286,2013,Dec,domain_2,url_36,c_05,18.0
10287,2013,Dec,domain_2,url_36,c_06,11.0
10288,2013,Dec,domain_2,url_36,c_27,2.0
10289,2013,Dec,domain_2,url_37,c_04,1.0
10290,2013,Dec,domain_2,url_37,c_08,1.0
10291,2013,Dec,domain_2,url_37,c_17,44.0
10292,2013,Dec,domain_2,url_39,c_02,3.0
10293,2013,Dec,domain_2,url_39,c_12,14.0
10294,2013,Dec,domain_2,url_39,c_13,3.0
10295,2013,Dec,domain_2,url_40,c_17,24.0
10296,2013,Dec,domain_2,url_40,c_23,1.0
10297,2013,Dec,domain_2,url_41,c_17,38.0
10298,2013,Dec,domain_2,url_41,c_23,2.0
10299,2013,Dec,domain_2,url_42,c_03,13.0
10300,2013,Dec,domain_2,url_42,c_26,2.0
10301,2013,Dec,domain_2,url_46,c_02,2.0
10302,2013,Dec,domain_2,url_46,c_08,4.0
10303,2013,Dec,domain_2,url_46,c_19,1.0
10304,2013,Dec,domain_2,url_46,c_21,1.0
10305,2013,Dec,domain_2,url_46,c_30,1.0
10306,2013,Dec,domain_2,url_46,c_32,1.0
10307,2013,Dec,domain_2,url_46,c_33,1.0
10308,2013,Dec,domain_2,url_47,c_09,2.0
10309,2013,Dec,domain_2,url_47,c_17,5.0
10310,2013,Dec,domain_2,url_47,c_24,1.0
10311,2013,Dec,domain_2,url_48,c_17,6.0
10312,2013,Dec,domain_2,url_48,c_23,1.0
10313,2013,Dec,domain_2,url_48,c_24,1.0
10314,2013,Dec,domain_2,url_49,c_20,2.0
10315,2013,Dec,domain_2,url_50,c_11,13.0
10316,2013,Dec,domain_2,url_50,c_18,2.0
10317,2013,Dec,domain_2,url_50,c_22,7.0
10318,2013,Dec,domain_2,url_50,c_27,3.0
10319,2013,Dec,domain_2,url_50,c_30,1.0
10320,2013,Dec,domain_2,url_51,c_12,16.0
10321,2013,Dec,domain_2,url_51,c_13,1.0
10322,2013,Dec,domain_2,url_52,c_05,26.0
10323,2013,Dec,domain_2,url_52,c_06,8.0
10324,2013,Dec,domain_2,url_52,c_23,1.0
10325,2013,Dec,domain_2,url_52,c_27,2.0
10326,2013,Dec,domain_2,url_56,c_01,2.0
10327,2013,Dec,domain_2,url_56,c_04,4.0
10328,2013,Dec,domain_2,url_56,c_05,2.0
10329,2013,Dec,domain_2,url_56,c_07,5.0
10330,2013,Dec,domain_2,url_56,c_09,1.0
10331,2013,Dec,domain_2,url_56,c_11,15.0
10332,2013,Dec,domain_2,url_56,c_12,2.0
10333,2013,Dec,domain_2,url_56,c_14,7.0
10334,2013,Dec,domain_2,url_56,c_15,13.0
10335,2013,Dec,domain_2,url_56,c_16,2.0
10336,2013,Dec,domain_2,url_56,c_17,2.0
10337,2013,Dec,domain_2,url_56,c_25,3.0
10338,2013,Dec,domain_2,url_56,c_29,1.0
10339,2013,Dec,domain_2,url_56,c_30,1.0
10340,2013,Dec,domain_2,url_56,c_34,1.0
10341,2013,Dec,domain_2,url_56,c_35,1.0
10342,2013,Dec,domain_2,url_58,c_04,2.0
10343,2013,Dec,domain_2,url_58,c_05,1.0
10344,2013,Dec,domain_2,url_58,c_06,4.0
10345,2013,Dec,domain_2,url_58,c_09,1.0
10346,2013,Dec,domain_2,url_58,c_14,1.0
10347,2013,Dec,domain_2,url_58,c_17,167.0
10348,2013,Dec,domain_2,url_58,c_21,2.0
10349,2013,Dec,domain_2,url_58,c_23,20.0
10350,2013,Dec,domain_2,url_59,c_03,17.0
10351,2013,Dec,domain_2,url_59,c_30,1.0
10352,2013,Dec,domain_2,url_61,c_05,17.0
10353,2013,Dec,domain_2,url_61,c_06,5.0
10354,2013,Dec,domain_2,url_61,c_27,5.0
10355,2013,Dec,domain_2,url_62,c_17,11.0
10356,2013,Dec,domain_2,url_64,c_05,25.0
10357,2013,Dec,domain_2,url_64,c_06,13.0
10358,2013,Dec,domain_2,url_64,c_27,2.0
10359,2013,Dec,domain_2,url_67,c_02,5.0
10360,2013,Dec,domain_2,url_67,c_12,11.0
10361,2013,Dec,domain_2,url_67,c_13,2.0
10362,2013,Dec,domain_2,url_68,c_05,1.0
10363,2013,Dec,domain_2,url_68,c_07,2.0
10364,2013,Dec,domain_2,url_68,c_09,1.0
10365,2013,Dec,domain_2,url_68,c_11,6.0
10366,2013,Dec,domain_2,url_68,c_14,2.0
10367,2013,Dec,domain_2,url_68,c_15,2.0
10368,2013,Dec,domain_2,url_69,c_17,28.0
10369,2013,Dec,domain_2,url_69,c_23,1.0
10370,2013,Dec,domain_2,url_71,c_03,12.0
10371,2013,Dec,domain_2,url_71,c_16,3.0
10372,2013,Dec,domain_2,url_72,c_03,13.0
10373,2013,Dec,domain_2,url_72,c_16,1.0
10374,2013,Dec,domain_2,url_74,c_05,8.0
10375,2013,Dec,domain_2,url_77,c_07,2.0
10376,2013,Dec,domain_2,url_77,c_11,3.0
10377,2013,Dec,domain_2,url_77,c_14,1.0
10378,2013,Dec,domain_2,url_77,c_17,1.0
10379,2013,Dec,domain_2,url_77,c_22,1.0
10380,2013,Dec,domain_2,url_77,c_34,2.0
10381,2013,Dec,domain_2,url_78,c_06,1.0
10382,2013,Dec,domain_2,url_78,c_09,1.0
10383,2013,Dec,domain_2,url_78,c_11,14.0
10384,2013,Dec,domain_2,url_78,c_18,1.0
10385,2013,Dec,domain_2,url_78,c_22,1.0
10386,2013,Dec,domain_2,url_78,c_27,1.0
10387,2013,Dec,domain_2,url_78,c_30,1.0
10388,2013,Dec,domain_2,url_78,c_32,1.0
10389,2013,Dec,domain_2,url_81,c_05,16.0
10390,2013,Dec,domain_2,url_81,c_06,5.0
10391,2013,Dec,domain_2,url_81,c_09,1.0
10392,2013,Dec,domain_2,url_81,c_27,2.0
10393,2013,Dec,domain_2,url_83,c_01,7.0
10394,2013,Dec,domain_2,url_84,c_02,2.0
10395,2013,Dec,domain_2,url_84,c_08,4.0
10396,2013,Dec,domain_2,url_84,c_30,1.0
10397,2013,Dec,domain_2,url_85,c_02,3.0
10398,2013,Dec,domain_2,url_85,c_05,1.0
10399,2013,Dec,domain_2,url_85,c_08,12.0
10400,2013,Dec,domain_2,url_85,c_31,1.0
10401,2013,Dec,domain_2,url_86,c_03,7.0
10402,2013,Dec,domain_2,url_86,c_16,1.0
10403,2013,Dec,domain_2,url_86,c_26,2.0
10404,2013,Dec,domain_2,url_87,c_05,5.0
10405,2013,Dec,domain_2,url_87,c_06,1.0
10406,2013,Dec,domain_2,url_87,c_23,6.0
10407,2013,Dec,domain_2,url_88,c_02,2.0
10408,2013,Dec,domain_2,url_88,c_04,1.0
10409,2013,Dec,domain_2,url_88,c_05,1.0
10410,2013,Dec,domain_2,url_88,c_06,1.0
10411,2013,Dec,domain_2,url_88,c_07,1.0
10412,2013,Dec,domain_2,url_88,c_10,1.0
10413,2013,Dec,domain_2,url_88,c_11,6.0
10414,2013,Dec,domain_2,url_88,c_14,11.0
10415,2013,Dec,domain_2,url_88,c_15,8.0
10416,2013,Dec,domain_2,url_88,c_21,1.0
10417,2013,Dec,domain_2,url_88,c_23,4.0
10418,2013,Dec,domain_2,url_88,c_24,1.0
10419,2013,Dec,domain_2,url_88,c_25,1.0
10420,2013,Dec,domain_2,url_88,c_28,1.0
10421,2013,Dec,domain_2,url_88,c_30,2.0
10422,2013,Dec,domain_2,url_88,c_35,1.0
10423,2013,Dec,domain_2,url_89,c_09,1.0
10424,2013,Dec,domain_2,url_89,c_11,7.0
10425,2013,Dec,domain_2,url_89,c_22,1.0
10426,2013,Dec,domain_2,url_89,c_27,1.0
10427,2013,Dec,domain_2,url_90,c_06,1.0
10428,2013,Dec,domain_2,url_90,c_17,12.0
10429,2013,Dec,domain_2,url_90,c_23,1.0
10430,2013,Dec,domain_2,url_91,c_01,2.0
10431,2013,Dec,domain_2,url_91,c_02,1.0
10432,2013,Dec,domain_2,url_92,c_04,1.0
10433,2013,Dec,domain_2,url_92,c_17,19.0
10434,2013,Dec,domain_2,url_93,c_11,6.0
10435,2013,Dec,domain_2,url_93,c_22,2.0
10436,2013,Dec,domain_2,url_93,c_27,2.0
10437,2013,Dec,domain_2,url_94,c_09,3.0
10438,2013,Dec,domain_2,url_94,c_11,6.0
10439,2013,Dec,domain_2,url_94,c_22,5.0
10440,2013,Dec,domain_2,url_94,c_27,1.0
10441,2013,Dec,domain_2,url_94,c_32,1.0
10442,2013,Dec,domain_2,url_96,c_05,15.0
10443,2013,Dec,domain_2,url_96,c_06,1.0
10444,2013,Dec,domain_2,url_98,c_04,2.0
10445,2013,Dec,domain_2,url_98,c_17,22.0
10446,2013,Dec,domain_2,url_98,c_23,1.0
10447,2014,Jan,domain_1,url_10,c_14,0.81
10448,2014,Jan,domain_1,url_10,c_21,2.18
10449,2014,Jan,domain_1,url_10,c_25,1.34
10450,2014,Jan,domain_1,url_10,c_29,1.22
10451,2014,Jan,domain_1,url_10,c_34,1.33
10452,2014,Jan,domain_1,url_10,c_36,1.51
10453,2014,Jan,domain_1,url_10,c_37,1.23
10454,2014,Jan,domain_1,url_2,c_07,2.25
10455,2014,Jan,domain_1,url_2,c_14,1.44
10456,2014,Jan,domain_1,url_2,c_21,2.16
10457,2014,Jan,domain_1,url_2,c_24,1.24
10458,2014,Jan,domain_1,url_2,c_34,1.26
10459,2014,Jan,domain_1,url_2,c_36,1.22
10460,2014,Jan,domain_1,url_3,c_21,5.65
10461,2014,Jan,domain_1,url_4,c_14,1.54
10462,2014,Jan,domain_1,url_4,c_20,1.04
10463,2014,Jan,domain_1,url_4,c_21,44.88
10464,2014,Jan,domain_1,url_4,c_25,1.0
10465,2014,Jan,domain_1,url_4,c_37,1.0
10466,2014,Jan,domain_1,url_5,c_14,1.51
10467,2014,Jan,domain_1,url_5,c_21,1.51
10468,2014,Jan,domain_1,url_6,c_07,2.13
10469,2014,Jan,domain_1,url_6,c_14,1.42
10470,2014,Jan,domain_1,url_6,c_21,1.45
10471,2014,Jan,domain_1,url_6,c_29,1.13
10472,2014,Jan,domain_1,url_6,c_30,1.27
10473,2014,Jan,domain_1,url_6,c_34,1.38
10474,2014,Jan,domain_1,url_6,c_36,1.43
10475,2014,Jan,domain_1,url_7,c_07,2.32
10476,2014,Jan,domain_1,url_7,c_14,1.54
10477,2014,Jan,domain_1,url_7,c_18,1.63
10478,2014,Jan,domain_1,url_7,c_21,7.0
10479,2014,Jan,domain_1,url_7,c_24,1.33
10480,2014,Jan,domain_1,url_7,c_25,1.47
10481,2014,Jan,domain_1,url_7,c_29,1.48
10482,2014,Jan,domain_1,url_7,c_34,1.65
10483,2014,Jan,domain_1,url_7,c_36,1.48
10484,2014,Jan,domain_1,url_8,c_14,1.12
10485,2014,Jan,domain_1,url_8,c_21,4.45
10486,2014,Jan,domain_1,url_8,c_27,1.16
10487,2014,Jan,domain_1,url_8,c_36,1.2
10488,2014,Jan,domain_1,url_9,c_14,1.7
10489,2014,Jan,domain_1,url_9,c_21,7.54
10490,2014,Jan,domain_1,url_9,c_34,1.61
10491,2014,Jan,domain_2,url_101,c_05,12.1
10492,2014,Jan,domain_2,url_101,c_06,5.24
10493,2014,Jan,domain_2,url_102,c_05,2.06
10494,2014,Jan,domain_2,url_102,c_06,3.06
10495,2014,Jan,domain_2,url_102,c_27,1.38
10496,2014,Jan,domain_2,url_105,c_02,1.4
10497,2014,Jan,domain_2,url_105,c_05,1.1
10498,2014,Jan,domain_2,url_105,c_08,4.93
10499,2014,Jan,domain_2,url_105,c_19,2.29
10500,2014,Jan,domain_2,url_105,c_22,1.12
10501,2014,Jan,domain_2,url_105,c_28,2.15
10502,2014,Jan,domain_2,url_105,c_30,1.52
10503,2014,Jan,domain_2,url_106,c_12,46.4
10504,2014,Jan,domain_2,url_107,c_03,9.39
10505,2014,Jan,domain_2,url_107,c_16,4.58
10506,2014,Jan,domain_2,url_108,c_17,15.66
10507,2014,Jan,domain_2,url_108,c_23,17.29
10508,2014,Jan,domain_2,url_109,c_03,20.33
10509,2014,Jan,domain_2,url_109,c_16,2.65
10510,2014,Jan,domain_2,url_109,c_26,1.14
10511,2014,Jan,domain_2,url_111,c_02,2.94
10512,2014,Jan,domain_2,url_111,c_08,9.99
10513,2014,Jan,domain_2,url_111,c_11,1.18
10514,2014,Jan,domain_2,url_111,c_19,2.06
10515,2014,Jan,domain_2,url_111,c_28,2.4
10516,2014,Jan,domain_2,url_111,c_32,1.18
10517,2014,Jan,domain_2,url_112,c_11,12.02
10518,2014,Jan,domain_2,url_112,c_22,1.77
10519,2014,Jan,domain_2,url_112,c_27,1.41
10520,2014,Jan,domain_2,url_112,c_32,1.1
10521,2014,Jan,domain_2,url_113,c_09,1.5
10522,2014,Jan,domain_2,url_113,c_11,10.7
10523,2014,Jan,domain_2,url_113,c_18,1.2
10524,2014,Jan,domain_2,url_113,c_22,2.14
10525,2014,Jan,domain_2,url_113,c_32,1.08
10526,2014,Jan,domain_2,url_114,c_01,64.63
10527,2014,Jan,domain_2,url_114,c_02,2.56
10528,2014,Jan,domain_2,url_114,c_12,1.12
10529,2014,Jan,domain_2,url_116,c_08,10.98
10530,2014,Jan,domain_2,url_116,c_18,1.38
10531,2014,Jan,domain_2,url_116,c_19,3.14
10532,2014,Jan,domain_2,url_116,c_33,1.12
10533,2014,Jan,domain_2,url_117,c_11,23.99
10534,2014,Jan,domain_2,url_117,c_22,2.73
10535,2014,Jan,domain_2,url_117,c_27,1.65
10536,2014,Jan,domain_2,url_117,c_30,2.37
10537,2014,Jan,domain_2,url_117,c_32,3.37
10538,2014,Jan,domain_2,url_118,c_01,35.52
10539,2014,Jan,domain_2,url_118,c_02,3.67
10540,2014,Jan,domain_2,url_118,c_12,1.56
10541,2014,Jan,domain_2,url_118,c_20,1.19
10542,2014,Jan,domain_2,url_119,c_05,5.26
10543,2014,Jan,domain_2,url_119,c_06,4.2
10544,2014,Jan,domain_2,url_12,c_02,30.37
10545,2014,Jan,domain_2,url_12,c_20,18.95
10546,2014,Jan,domain_2,url_12,c_28,22.5
10547,2014,Jan,domain_2,url_120,c_03,5.7
10548,2014,Jan,domain_2,url_120,c_16,1.8
10549,2014,Jan,domain_2,url_120,c_26,1.27
10550,2014,Jan,domain_2,url_121,c_02,1.64
10551,2014,Jan,domain_2,url_121,c_08,13.18
10552,2014,Jan,domain_2,url_121,c_11,1.31
10553,2014,Jan,domain_2,url_122,c_03,12.32
10554,2014,Jan,domain_2,url_122,c_16,1.66
10555,2014,Jan,domain_2,url_122,c_26,1.01
10556,2014,Jan,domain_2,url_123,c_09,1.36
10557,2014,Jan,domain_2,url_123,c_11,15.25
10558,2014,Jan,domain_2,url_123,c_27,1.35
10559,2014,Jan,domain_2,url_123,c_32,1.64
10560,2014,Jan,domain_2,url_125,c_05,6.78
10561,2014,Jan,domain_2,url_125,c_06,1.37
10562,2014,Jan,domain_2,url_125,c_23,1.81
10563,2014,Jan,domain_2,url_126,c_01,3.08
10564,2014,Jan,domain_2,url_126,c_02,2.05
10565,2014,Jan,domain_2,url_126,c_08,1.3
10566,2014,Jan,domain_2,url_126,c_13,1.05
10567,2014,Jan,domain_2,url_126,c_20,17.15
10568,2014,Jan,domain_2,url_126,c_32,15.94
10569,2014,Jan,domain_2,url_127,c_17,12.85
10570,2014,Jan,domain_2,url_127,c_21,1.2
10571,2014,Jan,domain_2,url_127,c_23,1.41
10572,2014,Jan,domain_2,url_128,c_02,2.26
10573,2014,Jan,domain_2,url_128,c_08,10.97
10574,2014,Jan,domain_2,url_128,c_12,1.12
10575,2014,Jan,domain_2,url_128,c_19,1.96
10576,2014,Jan,domain_2,url_128,c_31,1.24
10577,2014,Jan,domain_2,url_129,c_02,1.68
10578,2014,Jan,domain_2,url_129,c_08,5.08
10579,2014,Jan,domain_2,url_129,c_11,1.12
